step,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/beta,train/fitness_score,train/mean_episodic_Re3_reward,train/mean_evaluation_length,train/mean_evaluation_reward,train/real_mean_ep_len,train/explained_variance,train/is_line_search_success,train/kl_divergence_loss,train/learning_rate,train/policy_objective,train/std,train/value_loss
6815744,1207.8599853515625,280.5839538574219,2594.0,0.7103216052055359,303.4040832519531,19.33258819580078,1168.68994140625,292.7691650390625,1202.710693359375,0.8328307867050171,1.0,0.009000808000564575,0.0010000000474974513,0.01273740641772747,0.23851750791072845,3.2077279090881348
6881280,1200.1500244140625,280.8989562988281,2594.0,0.703218400478363,305.5328063964844,19.521142959594727,1192.6500244140625,301.6687927246094,1170.4678955078125,0.8878803849220276,1.0,0.008401431143283844,0.0010000000474974513,0.012395970523357391,0.2351231426000595,3.1507275104522705
6946816,1181.5899658203125,273.34686279296875,2595.0,0.6961862444877625,298.1670227050781,19.197362899780273,1188.5899658203125,300.528564453125,1187.3580322265625,0.8850961327552795,1.0,0.008578120730817318,0.0010000000474974513,0.01366651151329279,0.23155054450035095,3.468233346939087
7012352,1196.239990234375,277.0339660644531,2595.0,0.689224362373352,309.3100891113281,18.854101181030273,1187.5,300.0306396484375,1197.6346435546875,0.7825658917427063,1.0,0.008399603888392448,0.0010000000474974513,0.011279063299298286,0.2277328073978424,2.992108106613159
7077888,1214.68994140625,284.15228271484375,2596.0,0.6823320984840393,319.25390625,18.740631103515625,1183.0699462890625,304.433349609375,1195.9072265625,0.8681397438049316,1.0,0.008557163178920746,0.0010000000474974513,0.01253160648047924,0.22457639873027802,2.7333273887634277
7143424,1220.989990234375,286.4573669433594,2596.0,0.6755087971687317,307.21917724609375,18.44451904296875,1179.9599609375,304.4267272949219,1190.4276123046875,0.7810092568397522,1.0,0.008520936593413353,0.0010000000474974513,0.013170072808861732,0.22208969295024872,3.0048372745513916
7208960,1219.8800048828125,289.346435546875,2596.0,0.6687537431716919,316.90667724609375,18.217870712280273,1183.1600341796875,302.9162902832031,1189.908447265625,0.5624276399612427,1.0,0.008428729139268398,0.0010000000474974513,0.014889726415276527,0.22042103111743927,2.952486276626587
7274496,1216.4100341796875,289.0006103515625,2597.0,0.6620661616325378,307.5881652832031,18.093448638916016,1172.550048828125,305.10260009765625,1188.1055908203125,0.8035397529602051,1.0,0.008725856430828571,0.0010000000474974513,0.012345392256975174,0.21634134650230408,2.8028175830841064
7340032,1223.1800537109375,293.67791748046875,2598.0,0.6554455161094666,307.2930908203125,17.91432762145996,1179.6500244140625,302.6302795410156,1181.66455078125,0.6441322565078735,1.0,0.008334838785231113,0.0010000000474974513,0.011291537433862686,0.21338120102882385,2.705136775970459
7405568,1222.449951171875,293.88006591796875,2598.0,0.648891031742096,316.515380859375,17.604293823242188,1181.1700439453125,305.02777099609375,1190.058837890625,0.6648457646369934,1.0,0.008673671633005142,0.0010000000474974513,0.012101463042199612,0.21121492981910706,2.729076385498047
7471104,1227.3399658203125,297.4067687988281,2599.0,0.642402172088623,309.8222351074219,17.32341766357422,1167.47998046875,305.4986572265625,1189.99365234375,0.6443802118301392,1.0,0.008657238446176052,0.0010000000474974513,0.012428291141986847,0.2080274522304535,2.6963536739349365
7536640,1204.6600341796875,290.214599609375,2599.0,0.635978102684021,310.79437255859375,17.474315643310547,1172.72998046875,304.67388916015625,1162.6602783203125,0.6873593330383301,1.0,0.008233726024627686,0.0010000000474974513,0.01496848464012146,0.20740723609924316,3.1782000064849854
7602176,1198.5999755859375,290.52813720703125,2600.0,0.6296183466911316,308.457275390625,16.753807067871094,1172.0,304.7064514160156,1179.905029296875,0.6525100469589233,1.0,0.008916094899177551,0.0010000000474974513,0.010210858657956123,0.20577938854694366,2.7353570461273193
7667712,1183.469970703125,287.2196350097656,2600.0,0.6233221888542175,311.0583801269531,16.843950271606445,1161.719970703125,302.2747497558594,1173.7884521484375,0.7975807189941406,1.0,0.009006966836750507,0.0010000000474974513,0.01171092875301838,0.20250168442726135,3.0598840713500977
7733248,1181.4000244140625,288.359130859375,2600.0,0.6170889139175415,318.3569641113281,16.85358238220215,1164.9300537109375,304.92083740234375,1161.5526123046875,0.8477866649627686,1.0,0.008710685186088085,0.0010000000474974513,0.01563863828778267,0.20169779658317566,3.3007049560546875
7798784,1168.719970703125,284.50006103515625,2601.0,0.6109180450439453,314.5815734863281,16.525121688842773,1157.0,299.9690246582031,1162.8507080078125,0.8202027678489685,1.0,0.00840094406157732,0.0010000000474974513,0.012363951653242111,0.19859616458415985,3.06455397605896
7864320,1175.3900146484375,288.4105224609375,2601.0,0.6048088669776917,306.45245361328125,16.299259185791016,1170.2900390625,305.0350341796875,1168.405029296875,0.6388609409332275,1.0,0.00881749577820301,0.0010000000474974513,0.011717844754457474,0.1982961893081665,2.8442211151123047
7929856,1177.4300537109375,288.5518798828125,2602.0,0.5987607836723328,337.677490234375,16.21468734741211,1164.2900390625,305.7073974609375,1170.6153564453125,0.8133620619773865,1.0,0.008919346146285534,0.0010000000474974513,0.010647062212228775,0.19747880101203918,3.016122817993164
7995392,1195.47998046875,294.9466247558594,2602.0,0.5927731990814209,306.5111389160156,16.078359603881836,1164.43994140625,305.5367126464844,1173.3499755859375,0.6498215198516846,1.0,0.008844521827995777,0.0010000000474974513,0.01128627359867096,0.19649459421634674,2.899946928024292
8060928,1172.47998046875,286.7609558105469,2603.0,0.5868454575538635,302.9415588378906,16.235158920288086,1160.4300537109375,304.774169921875,1158.2049560546875,0.6786712408065796,1.0,0.008797185495495796,0.0010000000474974513,0.016897039487957954,0.19599781930446625,3.1611196994781494
8126464,1180.18994140625,290.93475341796875,2603.0,0.5809769630432129,332.2650146484375,15.953380584716797,1153.239990234375,306.138427734375,1167.4931640625,0.6370434761047363,1.0,0.009263561107218266,0.0010000000474974513,0.012360657565295696,0.19313330948352814,2.9644572734832764
8192000,1178.02001953125,291.08563232421875,2604.0,0.5751672387123108,307.4910888671875,15.842863082885742,1157.2900390625,306.1365661621094,1163.968505859375,0.6503198742866516,1.0,0.009236818179488182,0.0010000000474974513,0.012501303106546402,0.19343258440494537,2.8359031677246094
8257536,1194.6300048828125,296.7461853027344,2604.0,0.5694155693054199,308.81939697265625,15.66285514831543,1161.989990234375,305.2185974121094,1163.26416015625,0.7736923694610596,1.0,0.008592722937464714,0.0010000000474974513,0.011757543310523033,0.19518651068210602,2.9940593242645264
8323072,1194.52001953125,296.5614013671875,2605.0,0.5637214183807373,321.83636474609375,15.280839920043945,1162.260009765625,305.3302917480469,1167.417236328125,0.6254717111587524,1.0,0.008873291313648224,0.0010000000474974513,0.010584911331534386,0.1961880624294281,2.9801602363586426
8388608,1176.3499755859375,291.1388854980469,2605.0,0.5580841898918152,306.9468688964844,15.32697868347168,1146.81005859375,303.9220275878906,1158.26416015625,0.859449565410614,1.0,0.00881287083029747,0.0010000000474974513,0.011660899966955185,0.19635343551635742,3.253075361251831
8454144,1175.3399658203125,294.0011901855469,2606.0,0.5525033473968506,309.4329528808594,15.16565990447998,1136.8800048828125,302.03973388671875,1149.2611083984375,0.5521354079246521,1.0,0.008397597819566727,0.0010000000474974513,0.01409539207816124,0.19537459313869476,3.118664503097534
8519680,1171.949951171875,294.5451354980469,2606.0,0.5469782948493958,319.06207275390625,15.115104675292969,1149.510009765625,304.50390625,1146.2894287109375,0.6174362897872925,1.0,0.009044487960636616,0.0010000000474974513,0.012503395788371563,0.1947045922279358,2.8037853240966797
8585216,1165.5,292.44927978515625,2607.0,0.5415084958076477,318.1400451660156,14.944043159484863,1145.3399658203125,306.4256591796875,1153.0653076171875,0.7572557330131531,1.0,0.008776869624853134,0.0010000000474974513,0.011979752220213413,0.19313868880271912,3.357750177383423
8650752,1180.199951171875,296.8157653808594,2607.0,0.5360934138298035,307.7659912109375,14.642868995666504,1134.510009765625,303.33575439453125,1153.550048828125,0.8030675053596497,1.0,0.008957761339843273,0.0010000000474974513,0.011784177273511887,0.19334635138511658,3.1348209381103516
8716288,1169.6500244140625,293.192138671875,2608.0,0.5307325124740601,314.92279052734375,14.856074333190918,1148.47998046875,306.6709899902344,1138.27099609375,0.753826379776001,1.0,0.008383804000914097,0.0010000000474974513,0.019406048581004143,0.19136559963226318,3.2540194988250732
8781824,1159.1199951171875,289.62738037109375,2608.0,0.5254251956939697,311.4585876464844,14.559639930725098,1147.550048828125,304.3753356933594,1149.063720703125,0.7807554006576538,1.0,0.009040354751050472,0.0010000000474974513,0.012639922089874744,0.19032925367355347,3.01715350151062
8847360,1155.6400146484375,290.7650146484375,2608.0,0.5201709270477295,311.05645751953125,14.345489501953125,1140.199951171875,306.7752685546875,1149.9044189453125,0.7883442640304565,1.0,0.008724147453904152,0.0010000000474974513,0.011874495074152946,0.1887691468000412,3.093444585800171
8912896,1142.4200439453125,285.7972412109375,2609.0,0.5149692296981812,325.7970275878906,14.349044799804688,1130.9000244140625,304.40887451171875,1133.933349609375,0.7791764736175537,1.0,0.008866851218044758,0.0010000000474974513,0.018496284261345863,0.18923501670360565,3.623163938522339
8978432,1145.969970703125,288.37255859375,2609.0,0.509819507598877,308.9285888671875,14.368613243103027,1109.22998046875,292.3377380371094,1135.0621337890625,0.7476868033409119,1.0,0.008083046413958073,0.0010000000474974513,0.035597290843725204,0.18826840817928314,3.7744178771972656
9043968,1152.219970703125,289.95037841796875,2610.0,0.5047213435173035,307.537841796875,14.243885040283203,1134.3499755859375,303.6170654296875,1123.8853759765625,0.7554752826690674,1.0,0.008914769627153873,0.0010000000474974513,0.01080297864973545,0.18812909722328186,3.3748955726623535
9109504,1167.4200439453125,294.5090026855469,2610.0,0.49967411160469055,320.0320739746094,13.944380760192871,1124.97998046875,297.16387939453125,1142.0263671875,0.6171274185180664,1.0,0.008972966112196445,0.0010000000474974513,0.013711074367165565,0.18819287419319153,3.2012181282043457
9175040,1168.97998046875,294.84954833984375,2611.0,0.4946773648262024,313.4853820800781,13.795737266540527,1127.4599609375,304.4186706542969,1138.7225341796875,0.5999910235404968,1.0,0.009207922965288162,0.0010000000474974513,0.012174207717180252,0.18543356657028198,2.858280658721924
9240576,1167.97998046875,295.33642578125,2611.0,0.4897305965423584,309.74176025390625,13.58995532989502,1129.300048828125,305.31744384765625,1132.2088623046875,0.7557798624038696,1.0,0.009036561474204063,0.0010000000474974513,0.012597920373082161,0.18507014214992523,3.0714380741119385
9306112,1159.9200439453125,293.83001708984375,2611.0,0.484833300113678,320.3446350097656,13.47956371307373,1129.97998046875,307.31854248046875,1134.5592041015625,0.8540284037590027,1.0,0.009161138907074928,0.0010000000474974513,0.01127456221729517,0.1848084181547165,3.3609533309936523
9371648,1137.1199951171875,287.02984619140625,2612.0,0.47998496890068054,306.7123107910156,13.374337196350098,1128.6500244140625,306.72491455078125,1126.6832275390625,0.8500843644142151,1.0,0.008839628659188747,0.0010000000474974513,0.012069848366081715,0.18552863597869873,3.546487808227539
9437184,1138.81005859375,287.40081787109375,2613.0,0.4751850962638855,309.9986877441406,13.231913566589355,1124.3499755859375,304.0018310546875,1132.197509765625,0.8462989330291748,1.0,0.008774271234869957,0.0010000000474974513,0.011386597529053688,0.18364140391349792,3.35321044921875
9502720,1139.0999755859375,288.9395751953125,2613.0,0.4704332649707794,308.1910705566406,12.877304077148438,1131.3299560546875,304.4960021972656,1133.496826171875,0.5471678972244263,1.0,0.00902160070836544,0.0010000000474974513,0.010775197297334671,0.18036068975925446,3.134896755218506
9568256,1134.5699462890625,288.12530517578125,2613.0,0.4657289385795593,312.8822326660156,12.684588432312012,1067.81005859375,280.38946533203125,1132.6025390625,0.8420127630233765,1.0,0.009269613772630692,0.0010000000474974513,0.00995622668415308,0.17981411516666412,3.1911163330078125
9633792,1152.8599853515625,295.989990234375,2614.0,0.461071640253067,305.6466979980469,13.233125686645508,1126.0999755859375,306.3349914550781,1074.216552734375,0.7407996654510498,1.0,0.008886928670108318,0.0010000000474974513,0.014262448064982891,0.1782388687133789,3.4495246410369873
9699328,1146.3299560546875,293.1220397949219,2614.0,0.4564609229564667,311.7779846191406,12.474205017089844,1127.72998046875,307.5157775878906,1130.3248291015625,0.754702091217041,1.0,0.00877630989998579,0.0010000000474974513,0.01248304732143879,0.17476218938827515,3.615854024887085
9764864,1147.3199462890625,293.12841796875,2615.0,0.4518963098526001,326.5721740722656,12.326839447021484,1124.3699951171875,306.33935546875,1136.280029296875,0.5912036895751953,1.0,0.00924745760858059,0.0010000000474974513,0.011609823442995548,0.17304615676403046,3.272599220275879
9830400,1160.1600341796875,299.57977294921875,2615.0,0.44737735390663147,323.78076171875,12.12746810913086,1120.2900390625,308.1939392089844,1132.0595703125,0.5943090915679932,1.0,0.009222572669386864,0.0010000000474974513,0.011309356428682804,0.17197158932685852,3.0818490982055664
9895936,1153.52001953125,299.1994323730469,2615.0,0.4429035782814026,318.3941650390625,12.262016296386719,1097.260009765625,301.93896484375,1109.8365478515625,0.7514075040817261,1.0,0.009349090978503227,0.0010000000474974513,0.012385232374072075,0.17294669151306152,3.3202173709869385
9961472,1133.3499755859375,291.6883544921875,2615.0,0.43847453594207764,308.7196044921875,12.256467819213867,964.7999877929688,240.2888946533203,1102.2215576171875,0.8184151649475098,1.0,0.008923063054680824,0.0010000000474974513,0.013141750358045101,0.1730041205883026,3.7671990394592285
10027008,1117.4200439453125,284.5473327636719,2616.0,0.4340897798538208,276.9810485839844,13.374553680419922,1086.3399658203125,293.90557861328125,991.168701171875,0.6632403135299683,1.0,0.008708527311682701,0.0010000000474974513,0.006076767109334469,0.17108064889907837,4.7677903175354
10092544,1122.239990234375,287.29888916015625,2616.0,0.42974889278411865,307.1403503417969,12.121663093566895,1098.72998046875,305.8398132324219,1094.7025146484375,0.7349463701248169,1.0,0.00892856065183878,0.0010000000474974513,0.014219498261809349,0.17072661221027374,3.7548463344573975
10158080,1110.760009765625,283.7718200683594,2617.0,0.425451397895813,329.8896179199219,11.842686653137207,1103.0899658203125,307.5519104003906,1099.7718505859375,0.876105785369873,1.0,0.008914439007639885,0.0010000000474974513,0.011298195458948612,0.17159558832645416,4.09877347946167
10223616,1113.2900390625,285.9227600097656,2617.0,0.4211968779563904,324.6668395996094,11.720693588256836,1099.06005859375,308.75244140625,1103.4503173828125,0.7841783761978149,1.0,0.008781882002949715,0.0010000000474974513,0.011536986567080021,0.17134815454483032,4.266513347625732
10289152,1120.4599609375,291.0915222167969,2618.0,0.4169849157333374,311.8873596191406,11.487750053405762,1101.2900390625,308.69195556640625,1105.16357421875,0.7661348581314087,1.0,0.009058382362127304,0.0010000000474974513,0.012359190732240677,0.17134162783622742,3.79901123046875
10354688,1122.9200439453125,290.45367431640625,2618.0,0.41281506419181824,307.6675109863281,11.169454574584961,1092.6300048828125,304.9176025390625,1105.6707763671875,0.7642565965652466,1.0,0.009102032519876957,0.0010000000474974513,0.01481504738330841,0.17102950811386108,3.518521785736084
10420224,1132.280029296875,294.22479248046875,2618.0,0.40868693590164185,311.873291015625,11.196050643920898,1089.02001953125,299.1692810058594,1097.0384521484375,0.748363733291626,1.0,0.009449969977140427,0.0010000000474974513,0.011995553970336914,0.17029917240142822,3.836841106414795
10485760,1135.0400390625,296.8822326660156,2619.0,0.40460005402565,312.5972900390625,11.065646171569824,1074.239990234375,298.73858642578125,1101.26416015625,0.5661880970001221,1.0,0.00933565478771925,0.0010000000474974513,0.012409689836204052,0.16955535113811493,3.2377448081970215
10551296,1126.5699462890625,295.0216064453125,2619.0,0.4005540609359741,310.3983154296875,11.108647346496582,1092.199951171875,308.8661804199219,1086.550048828125,0.7782600522041321,1.0,0.009295433759689331,0.0010000000474974513,0.01067330501973629,0.16871626675128937,3.635362148284912
10616832,1133.9000244140625,299.11474609375,2620.0,0.3965485095977783,313.2969055175781,10.840218544006348,1082.4000244140625,305.8927307128906,1098.6202392578125,0.5963585376739502,1.0,0.009098459035158157,0.0010000000474974513,0.011090441606938839,0.1682744175195694,3.1057581901550293
10682368,1113.5699462890625,286.8496398925781,2620.0,0.39258304238319397,328.2164001464844,11.10970687866211,1090.949951171875,305.34698486328125,1071.4228515625,0.8613191843032837,1.0,0.008785327896475792,0.0010000000474974513,0.015518310479819775,0.1679004579782486,4.33091402053833
10747904,1083.1700439453125,272.9808349609375,2621.0,0.38865721225738525,320.5965881347656,10.762237548828125,1043.9200439453125,289.0387268066406,1082.74169921875,0.8680904507637024,1.0,0.009234027937054634,0.0010000000474974513,0.013782210648059845,0.1666031777858734,4.927973747253418
10813440,1100.2099609375,282.8646240234375,2621.0,0.38477063179016113,314.643798828125,10.673330307006836,1079.739990234375,305.6277160644531,1067.4415283203125,0.4280482530593872,1.0,0.009259479120373726,0.0010000000474974513,0.011572749353945255,0.16550493240356445,3.5604519844055176
10878976,1109.9599609375,289.6375427246094,2622.0,0.38092291355133057,313.62615966796875,10.20436954498291,1085.8699951171875,301.4218444824219,1093.770751953125,0.534424364566803,1.0,0.009413101710379124,0.0010000000474974513,0.011717360466718674,0.1641903668642044,3.1779770851135254
10944512,1122.9100341796875,295.02801513671875,2622.0,0.3771136999130249,310.39056396484375,10.23359203338623,1073.31005859375,297.8335876464844,1098.42041015625,0.7519872784614563,1.0,0.009157413616776466,0.0010000000474974513,0.01153268851339817,0.1630966067314148,3.548243284225464
11010048,1116.25,293.6767578125,2623.0,0.3733425438404083,333.77178955078125,10.364140510559082,1076.25,298.9775390625,1070.413818359375,0.8493826389312744,1.0,0.009527308866381645,0.0010000000474974513,0.015844373032450676,0.16206026077270508,3.9629275798797607
11075584,1099.4200439453125,287.1335144042969,2623.0,0.36960911750793457,303.28125,10.114498138427734,1078.530029296875,302.1297912597656,1080.5714111328125,0.7900879383087158,1.0,0.009489164687693119,0.0010000000474974513,0.015055950731039047,0.162190780043602,3.9683690071105957
11141120,1104.22998046875,290.75311279296875,2623.0,0.3659130334854126,316.1253967285156,9.848767280578613,1077.3199462890625,303.2642517089844,1091.6773681640625,0.5073611736297607,1.0,0.009076500311493874,0.0010000000474974513,0.011571010574698448,0.1627274453639984,3.221158504486084
11206656,1098.199951171875,288.2517395019531,2624.0,0.36225390434265137,306.043701171875,10.04006576538086,1071.260009765625,304.67889404296875,1070.8125,0.8088214993476868,1.0,0.009122967720031738,0.0010000000474974513,0.015243642032146454,0.16223788261413574,3.881490707397461
11272192,1087.3499755859375,283.13922119140625,2624.0,0.3586313724517822,346.994384765625,9.878829002380371,1081.1199951171875,303.45977783203125,1069.2142333984375,0.8786653876304626,1.0,0.00956333614885807,0.0010000000474974513,0.01383387204259634,0.1616000086069107,4.564457893371582
11337728,1084.050048828125,282.05572509765625,2625.0,0.35504505038261414,313.46710205078125,9.72207260131836,1074.8699951171875,299.6692199707031,1085.826904296875,0.6957114934921265,1.0,0.009384827688336372,0.0010000000474974513,0.012052422389388084,0.16163161396980286,4.2134222984313965
11403264,1083.02001953125,280.84918212890625,2625.0,0.35149461030960083,317.72998046875,9.755123138427734,1071.969970703125,296.4639587402344,1071.4415283203125,0.8431305885314941,1.0,0.009155455976724625,0.0010000000474974513,0.012858840636909008,0.1608200967311859,5.345625400543213
11468800,1091.739990234375,283.0694274902344,2626.0,0.34797966480255127,313.67999267578125,9.572247505187988,1078.8399658203125,302.4156494140625,1078.4903564453125,0.8074610233306885,1.0,0.009038867428898811,0.0010000000474974513,0.016728771850466728,0.16133597493171692,4.8206634521484375
11534336,1107.4100341796875,291.5740966796875,2626.0,0.3444998562335968,312.65380859375,9.328001976013184,1081.760009765625,305.2459716796875,1088.656005859375,0.7644058465957642,1.0,0.009409655816853046,0.0010000000474974513,0.01221504621207714,0.160878986120224,3.4703285694122314
11599872,1093.8800048828125,281.62481689453125,2627.0,0.34105485677719116,302.03106689453125,9.47197151184082,1095.8199462890625,307.994140625,1077.975341796875,0.9032574892044067,1.0,0.009068778716027737,0.0010000000474974513,0.012484516948461533,0.1608193814754486,5.175388336181641
11665408,1094.489990234375,283.1685791015625,2627.0,0.3376443088054657,314.98162841796875,9.072005271911621,1087.239990234375,306.2094421386719,1098.0640869140625,0.7668888568878174,1.0,0.009326126426458359,0.0010000000474974513,0.011271556839346886,0.160047709941864,3.6479618549346924
11730944,1101.3900146484375,287.3736877441406,2627.0,0.33426788449287415,306.3771057128906,9.084855079650879,1082.06005859375,304.8413391113281,1088.19873046875,0.8099560737609863,1.0,0.009287286549806595,0.0010000000474974513,0.014756121672689915,0.15936017036437988,5.668544292449951
11796480,1084.5699462890625,280.8819885253906,2628.0,0.33092519640922546,300.3675231933594,9.104415893554688,1096.1099853515625,308.0311279296875,1077.792724609375,0.8809258937835693,1.0,0.009442804381251335,0.0010000000474974513,0.013487262651324272,0.15886768698692322,4.64989709854126
11862016,1095.4100341796875,286.13330078125,2628.0,0.3276159465312958,311.430419921875,8.786757469177246,1079.0699462890625,303.111572265625,1105.8291015625,0.5480308532714844,1.0,0.009494319558143616,0.0010000000474974513,0.012040743604302406,0.1577495038509369,3.2280685901641846
11927552,1107.8299560546875,290.2511291503906,2629.0,0.32433977723121643,309.27947998046875,8.762527465820312,1095.780029296875,307.9491271972656,1089.05029296875,0.8303483724594116,1.0,0.009316849522292614,0.0010000000474974513,0.011514654383063316,0.15819022059440613,3.5629608631134033
11993088,1113.5400390625,293.10662841796875,2629.0,0.32109639048576355,327.1978759765625,8.70938777923584,1072.97998046875,301.3875732421875,1102.13330078125,0.6111565828323364,1.0,0.00929412990808487,0.0010000000474974513,0.012511705048382282,0.1579645872116089,3.3043248653411865
12058624,1114.3199462890625,292.9326477050781,2629.0,0.3178854286670685,313.890380859375,8.820707321166992,1079.47998046875,306.8323974609375,1079.5870361328125,0.830241322517395,1.0,0.009316178038716316,0.0010000000474974513,0.01378568634390831,0.15734994411468506,3.251176357269287
12124160,1120.9599609375,297.3255310058594,2630.0,0.31470656394958496,314.7588195800781,8.53728199005127,1083.8199462890625,308.4162902832031,1091.30126953125,0.5899544954299927,1.0,0.009371462278068066,0.0010000000474974513,0.010999280028045177,0.1565437614917755,3.2202351093292236
12189696,1119.5899658203125,294.2983093261719,2630.0,0.3115594983100891,311.89300537109375,8.605592727661133,1085.6800537109375,308.43292236328125,1089.4747314453125,0.7185690402984619,1.0,0.009220259264111519,0.0010000000474974513,0.021000029519200325,0.15704646706581116,3.672611713409424
12255232,1118.3499755859375,293.72503662109375,2631.0,0.30844390392303467,332.6461486816406,8.472744941711426,1087.800048828125,308.70068359375,1089.432373046875,0.8206650614738464,1.0,0.009186026640236378,0.0010000000474974513,0.08493749797344208,0.15666982531547546,4.045712947845459
12320768,1122.260009765625,296.1059265136719,2631.0,0.30535945296287537,323.5064392089844,8.29857063293457,1075.5799560546875,301.8799743652344,1097.4736328125,0.5439477562904358,1.0,0.009611692279577255,0.0010000000474974513,0.012477504089474678,0.15605492889881134,3.307434558868408
12386304,1107.77001953125,291.1966857910156,2631.0,0.3023058772087097,304.2520751953125,8.522494316101074,1084.4100341796875,308.865966796875,1070.375,0.834001362323761,1.0,0.009098561480641365,0.0010000000474974513,0.01707991398870945,0.15538561344146729,4.178757190704346
12451840,1109.25,291.11297607421875,2632.0,0.29928281903266907,312.659423828125,8.260162353515625,1073.72998046875,301.6580810546875,1093.7847900390625,0.5527887344360352,1.0,0.009120751172304153,0.0010000000474974513,0.01326287817209959,0.15468648076057434,3.2707324028015137
12517376,1100.97998046875,285.902587890625,2632.0,0.29628998041152954,309.1340637207031,8.291244506835938,1076.260009765625,301.2576904296875,1082.767333984375,0.8177542090415955,1.0,0.009237183257937431,0.0010000000474974513,0.015056043863296509,0.15421724319458008,3.5777623653411865
12582912,1121.1400146484375,292.2861022949219,2633.0,0.29332709312438965,311.41937255859375,8.132988929748535,1069.4200439453125,306.131103515625,1089.630615234375,0.8407906293869019,1.0,0.00942026637494564,0.0010000000474974513,0.011865396983921528,0.153255894780159,4.262365818023682
12648448,1118.6800537109375,292.82867431640625,2633.0,0.29039379954338074,339.4809265136719,8.02331829071045,1075.1400146484375,307.9429626464844,1079.05517578125,0.7510724663734436,1.0,0.009698833338916302,0.0010000000474974513,0.013511248864233494,0.15301361680030823,3.8696422576904297
12713984,1119.1800537109375,295.35955810546875,2633.0,0.2874898612499237,312.091064453125,7.86229944229126,1071.5899658203125,304.63427734375,1085.8489990234375,0.5850762724876404,1.0,0.009455590508878231,0.0010000000474974513,0.010697057470679283,0.1517246663570404,3.2924816608428955
12779520,1114.8199462890625,295.9378967285156,2634.0,0.2846149802207947,314.77484130859375,7.8836283683776855,1066.489990234375,310.2769470214844,1077.275634765625,0.82960045337677,1.0,0.009443177841603756,0.0010000000474974513,0.010957203805446625,0.15116412937641144,3.6915271282196045
12845056,1114.81005859375,295.4063720703125,2634.0,0.2817688286304474,316.7228698730469,7.903970241546631,1069.6099853515625,307.1866760253906,1074.9744873046875,0.8694391250610352,1.0,0.00932006724178791,0.0010000000474974513,0.011934950947761536,0.1507602483034134,3.8669896125793457
12910592,1108.510009765625,292.0729064941406,2634.0,0.27895113825798035,328.8135681152344,7.763113021850586,1062.72998046875,304.8309326171875,1077.2532958984375,0.8475647568702698,1.0,0.009321734309196472,0.0010000000474974513,0.011097785085439682,0.15211641788482666,3.9261796474456787
12976128,1118.989990234375,296.6329040527344,2635.0,0.27616164088249207,313.1606750488281,7.693344593048096,1070.199951171875,307.990966796875,1078.81640625,0.5249890089035034,1.0,0.00925419945269823,0.0010000000474974513,0.01646750420331955,0.15086546540260315,3.4266855716705322
13041664,1124.0999755859375,298.23114013671875,2635.0,0.2734000086784363,353.50189208984375,7.565021514892578,1064.449951171875,305.2216491699219,1082.4244384765625,0.7707219123840332,1.0,0.009239939972758293,0.0010000000474974513,0.012160705402493477,0.15053200721740723,3.725804567337036
13107200,1114.6800537109375,295.51422119140625,2635.0,0.2706660032272339,315.3603515625,7.608066082000732,1072.0,308.1280517578125,1065.19482421875,0.7707219123840332,1.0,0.009239939972758293,0.0010000000474974513,0.012160705402493477,0.15053200721740723,3.725804567337036
